HH Income,Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Age range,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,is_churned
"$  50,000 - $59,999",OWNER,Russian,N,32,55-59,English,GARDEN GROVE,ORANGE,$6.00 - $6.99,thu-sun,MM,0,CustCall,1
"$125,000 - $149,999",OWNER,Irish,Y,20,45-49,English,GARDEN GROVE,ORANGE,$0.01 - $0.50,sunonly,FM,0,Partner,1
"$150,000 - $174,999",OWNER,Polish,N,23,55-59,English,NEWPORT BEACH,ORANGE,$5.00 - $5.99,7day,MW,0,Internet,1
"$  20,000 - $29,999",OWNER,English,N,6,25-29,English,SANTA ANA,ORANGE,$1.00 - $1.99,sunonly,MW,0,RetenIn,1
"$  50,000 - $59,999",OWNER,unknown,N,24,60-64,unknown,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,MW,0,Partner,1
"$  30,000 - $39,999",RENTER,Vietnamese,N,5,45-49,Vietnamese,SANTA ANA,ORANGE,$2.00 - $2.99,satsun,MM,0,CustCall,1
"$  50,000 - $59,999",OWNER,Hispanic,Y,13,50-54,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,7day,FM,0,Crew,1
"$100,000 - $124,999",OWNER,Scottish (Scotch),Y,24,50-54,English,SANTA ANA,ORANGE,$0.01 - $0.50,sunonly,FM,0,Partner,1
"$  50,000 - $59,999",OWNER,German,N,34,60-64,English,LA HABRA,ORANGE,$3.00 - $3.99,7dayol,MW,0,CustCall,1
"$  20,000 - $29,999",RENTER,Hispanic,N,1,45-49,Spanish,CORONA,RIVERSIDE,$0 - $0.01,sunonly,YE,0,Partner,1
"Under $20,000",RENTER,Hispanic,N,11,30-34,English,ANAHEIM,ORANGE,$0 - $0.01,sunonly,FE,0,Partner,0
"$300,000 - $399,999",OWNER,unknown,N,14,45-49,unknown,HUNTINGTON BEACH,ORANGE,$1.00 - $1.99,sunonly,MW,0,Internet,1
"$300,000 - $399,999",OWNER,Hispanic,Y,22,45-49,Spanish,WESTMINSTER,ORANGE,$3.00 - $3.99,7day,FM,0,TeleIn,0
"$  20,000 - $29,999",OWNER,Dutch,N,7,55-59,English,ANAHEIM,ORANGE,$1.00 - $1.99,7day,FE,0,Crew,1
"Under $20,000",RENTER,Hispanic,N,6,30-34,Spanish,ANAHEIM,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,1
"$  70,000 - $79,999",OWNER,English,N,18,50-54,English,CORONA,RIVERSIDE,$0.01 - $0.50,sunonly,FM,0,Partner,1
"$  50,000 - $59,999",OWNER,Hispanic,Y,19,55-59,Spanish,LONG BEACH,LOS ANGELES,$4.00 - $4.99,soootfs,MM,0,Partner,1
"$  80,000 - $89,999",RENTER,Portuguese,N,2,45-49,Portuguese,IRVINE,ORANGE,$2.00 - $2.99,7day,YM,0,Crew,1
"$  40,000 - $49,999",OWNER,English,N,55,75 years or more,English,GARDEN GROVE,ORANGE,$0 - $0.01,thu-sun,MM,0,CircAdm,1
"Under $20,000",RENTER,Vietnamese,N,4,55-59,English,GARDEN GROVE,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,1
"$125,000 - $149,999",OWNER,Italian,N,2,40-44,English,CORONA,RIVERSIDE,$0.01 - $0.50,sunonly,FE,0,Internet,0
"Under $20,000",RENTER,Vietnamese,N,1,70-74,Vietnamese,ANAHEIM,ORANGE,$4.00 - $4.99,7day,FE,0,Crew,1
"$  70,000 - $79,999",OWNER,Hispanic,Y,50,75 years or more,English,FOUNTAIN VALLEY,ORANGE,$5.00 - $5.99,7dayt,MM,0,VRU,1
"Under $20,000",RENTER,Hispanic,N,11,50-54,Spanish,ANAHEIM,ORANGE,$0 - $0.01,sunonly,FE,0,Partner,0
"$  80,000 - $89,999",RENTER,Danish,N,3,30-34,English,LAGUNA WOODS,ORANGE,$2.00 - $2.99,soootfst,MM,0,TeleIn,1
"$  90,000 - $99,999",RENTER,Persian,N,1,45-49,Farsi (Persian),IRVINE,ORANGE,$1.00 - $1.99,7day,YM,0,Crew,1
"$  30,000 - $39,999",OWNER,Hispanic,N,9,30-34,English,ANAHEIM,ORANGE,$3.00 - $3.99,thu-sun,MM,0,Crew1,0
"Under $20,000",RENTER,Hispanic,N,9,24 years or less,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,sunonly,YM,0,TeleIn,1
"$  30,000 - $39,999",OWNER,English,N,31,75 years or more,English,ANAHEIM,ORANGE,$1.00 - $1.99,thu-sun,YM,0,DirectMl,0
"$  60,000 - $69,999",OWNER,Hispanic,N,2,30-34,Spanish,ANAHEIM,ORANGE,$3.00 - $3.99,7day,FM,0,Internet,1
"$  90,000 - $99,999",OWNER,Dutch,Y,19,50-54,Dutch,GARDEN GROVE,ORANGE,$2.00 - $2.99,7dayt,MW,0,SCinsert,1
"$300,000 - $399,999",OWNER,Vietnamese,N,23,55-59,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,sunonly,MM,0,Partner,1
"$  30,000 - $39,999",OWNER,Vietnamese,Y,12,40-44,Vietnamese,GARDEN GROVE,ORANGE,$2.00 - $2.99,satsun,FM,0,CustCall,1
"$150,000 - $174,999",OWNER,unknown,N,50,75 years or more,unknown,HUNTINGTON BEACH,ORANGE,$3.00 - $3.99,sunonly,MW,0,CustCall,0
"$125,000 - $149,999",OWNER,Polish,Y,15,50-54,English,FOUNTAIN VALLEY,ORANGE,$4.00 - $4.99,thu-sun,MW,74,DirectMl,0
"$  70,000 - $79,999",OWNER,Scottish (Scotch),N,4,65-69,English,SAN CLEMENTE,ORANGE,$2.00 - $2.99,thu-sun,MW,0,TeleOut,1
"$  40,000 - $49,999",OWNER,Polish,N,38,70-74,English,ORANGE,ORANGE,$4.00 - $4.99,7day,MM,0,CustCall,1
"$  30,000 - $39,999",OWNER,German,Y,9,65-69,English,ANAHEIM,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,1
"$  40,000 - $49,999",OWNER,unknown,Y,30,55-59,unknown,FULLERTON,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,1
"Under $20,000",RENTER,Italian,N,4,50-54,English,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,ME,0,Crew1,0
"$  90,000 - $99,999",OWNER,Norwegian,N,52,75 years or more,English,FOUNTAIN VALLEY,ORANGE,$3.00 - $3.99,7day,MW,164,CustCall,0
"$  60,000 - $69,999",OWNER,English,N,28,60-64,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,7day,MW,4,DirectMl,0
"$175,000 - $199,999",RENTER,Croatian,N,6,55-59,English,NEWPORT BEACH,ORANGE,$4.00 - $4.99,7day,MM,0,Kiosk,1
"$300,000 - $399,999",RENTER,French,N,2,60-64,English,NEWPORT BEACH,ORANGE,$2.00 - $2.99,7day,YW,0,CustCall,1
"$100,000 - $124,999",OWNER,Italian,N,31,55-59,English,ANAHEIM,ORANGE,$4.00 - $4.99,7day,YM,2,RetenIn,1
"$100,000 - $124,999",OWNER,Irish,N,17,55-59,English,SANTA ANA,ORANGE,$0 - $0.01,sunonly,MM,0,Partner,1
"$100,000 - $124,999",OWNER,English,N,31,60-64,English,WESTMINSTER,ORANGE,$2.00 - $2.99,7day,MM,0,DirectMl,1
"$  40,000 - $49,999",OWNER,Hispanic,Y,20,45-49,English,GARDEN GROVE,ORANGE,$0.01 - $0.50,sunonly,FM,0,Partner,1
"$150,000 - $174,999",OWNER,Irish,N,45,70-74,English,HUNTINGTON BEACH,ORANGE,$1.00 - $1.99,sunonlyt,MW,0,OutMedia,1
"$300,000 - $399,999",OWNER,Hispanic,N,10,50-54,English,CYPRESS,ORANGE,$2.00 - $2.99,sunonly,MW,0,Crew,1
"$  80,000 - $89,999",RENTER,Italian,N,1,30-34,English,NEWPORT BEACH,ORANGE,$6.00 - $6.99,7day,YW,1,CustCall,0
"$100,000 - $124,999",OWNER,English,N,14,55-59,English,IRVINE,ORANGE,$1.00 - $1.99,sunonly,MM,0,Internet,1
"$  80,000 - $89,999",OWNER,Hispanic,Y,4,50-54,English,ALISO VIEJO,ORANGE,$0.01 - $0.50,sunonly,FM,0,Partner,0
"$  80,000 - $89,999",RENTER,English,Y,2,45-49,English,COSTA MESA,ORANGE,$1.00 - $1.99,7day,MW,0,CircAdm,1
"Under $20,000",RENTER,Hispanic,N,3,40-44,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,sunonly,ME,0,TeleIn,1
"Under $20,000",RENTER,unknown,Y,1,35-39,unknown,ANAHEIM,ORANGE,$4.00 - $4.99,7day,YM,0,CustCall,1
"Under $20,000",RENTER,Hispanic,N,6,24 years or less,English,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,YM,0,Partner,1
"$  30,000 - $39,999",OWNER,Chinese,N,3,75 years or more,Chinese,PLACENTIA,ORANGE,$0 - $0.01,sunonly,MM,0,Partner,1
"$100,000 - $124,999",OWNER,Jewish,N,7,50-54,English,BREA,ORANGE,$2.00 - $2.99,thu-sunt,YW,0,CustCall,1
"Under $20,000",RENTER,Hungarian,Y,7,40-44,English,PLACENTIA,ORANGE,$4.00 - $4.99,7day,FE,0,Kiosk,1
"Under $20,000",RENTER,Hispanic,N,1,30-34,English,ANAHEIM,ORANGE,$4.00 - $4.99,7day,FE,0,Crew,1
"$  40,000 - $49,999",RENTER,Vietnamese,N,1,75 years or more,English,WESTMINSTER,ORANGE,$6.00 - $6.99,7day,ME,0,VRU,1
"$  30,000 - $39,999",RENTER,Hispanic,N,2,45-49,Spanish,GARDEN GROVE,ORANGE,$4.00 - $4.99,7day,MM,0,Crew,1
"$  90,000 - $99,999",OWNER,Hispanic,N,38,70-74,Spanish,ANAHEIM,ORANGE,$5.00 - $5.99,7day,FM,0,TeleOut,1
"$  90,000 - $99,999",OWNER,English,N,50,75 years or more,English,PLACENTIA,ORANGE,$9.00 - $9.99,7day,FM,0,System,1
"$  60,000 - $69,999",OWNER,English,N,35,75 years or more,English,LA HABRA,ORANGE,$6.00 - $6.99,7day,FW,0,DirectMl,1
"Under $20,000",OWNER,Hispanic,Y,18,35-39,Spanish,LA HABRA,ORANGE,$4.00 - $4.99,soootfs,FE,0,Crew,1
"$125,000 - $149,999",OWNER,German,N,20,50-54,English,FULLERTON,ORANGE,$9.00 - $9.99,7day,FW,0,CustCall,1
"$  80,000 - $89,999",OWNER,Scottish (Scotch),Y,35,55-59,English,LA HABRA,ORANGE,$0.01 - $0.50,thu-sun,MW,0,Partner,1
"$100,000 - $124,999",OWNER,English,Y,4,45-49,English,FULLERTON,ORANGE,$0 - $0.01,sunonly,FW,0,Partner,1
"$  30,000 - $39,999",OWNER,Hispanic,N,1,25-29,Spanish,ANAHEIM,ORANGE,$7.00 - $7.99,7day,FM,0,TeleIn,1
"Under $20,000",OWNER,English,N,43,75 years or more,English,SANTA ANA,ORANGE,$1.00 - $1.99,soootfs,FM,0,TeleIn,1
"$  40,000 - $49,999",RENTER,Hispanic,N,16,45-49,English,ANAHEIM,ORANGE,$0 - $0.01,sunonly,YM,0,Partner,1
"$  30,000 - $39,999",OWNER,English,N,12,50-54,English,ANAHEIM,ORANGE,$4.00 - $4.99,7day,FM,0,TeleIn,1
"$300,000 - $399,999",OWNER,Hispanic,Y,25,65-69,English,COSTA MESA,ORANGE,$0.01 - $0.50,sunonly,MW,0,Event,1
"$  50,000 - $59,999",OWNER,English,N,24,65-69,English,LA HABRA,ORANGE,$10.00 - $10.99,7day,MW,0,CustCall,0
"$  90,000 - $99,999",OWNER,Filipino (Philippine),N,23,55-59,English,ORANGE,ORANGE,$0.01 - $0.50,sunonly,YW,0,Partner,1
"$125,000 - $149,999",OWNER,English,N,5,30-34,English,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,thu-sun,YM,0,Crew,1
"$  20,000 - $29,999",OWNER,Hispanic,N,12,55-59,English,WESTMINSTER,ORANGE,$2.00 - $2.99,thu-sun,MM,0,TeleOut,1
"$200,000 - $249,999",OWNER,French,Y,37,70-74,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,sunonly,MW,0,Partner,1
"$125,000 - $149,999",OWNER,Vietnamese,N,22,40-44,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,1
"$  80,000 - $89,999",OWNER,Scottish (Scotch),N,27,70-74,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,sunonly,MW,0,Gift,0
"Under $20,000",RENTER,French,N,5,70-74,English,SANTA ANA,ORANGE,$0.01 - $0.50,7day,FE,32,Internet,0
"$150,000 - $174,999",OWNER,Hispanic,Y,22,50-54,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,MW,1,Internet,1
"Under $20,000",RENTER,Hispanic,N,1,24 years or less,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,FM,0,Partner,1
"$125,000 - $149,999",OWNER,Japanese,N,5,60-64,Japanese,SAN CLEMENTE,ORANGE,$0.01 - $0.50,sunonly,MM,0,DirectMl,1
"$  60,000 - $69,999",OWNER,Korean,N,1,40-44,Korean,FULLERTON,ORANGE,$8.00 - $8.99,7day,MM,0,CustCall,1
"$  40,000 - $49,999",OWNER,German,N,32,55-59,English,WESTMINSTER,ORANGE,$2.00 - $2.99,sunonly,MM,0,VRU,1
"$  90,000 - $99,999",RENTER,Italian,N,1,25-29,English,SANTA ANA,ORANGE,$0 - $0.01,sunonly,FE,0,Partner,1
"$  20,000 - $29,999",OWNER,German,Y,44,75 years or more,English,ANAHEIM,ORANGE,$3.00 - $3.99,thu-sun,FM,1,Crew,1
"$400,000 - $499,999",OWNER,French,N,31,60-64,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,7day,MW,11,TeleIn,0
"Under $20,000",RENTER,Hispanic,N,1,35-39,English,BUENA PARK,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,0
"$100,000 - $124,999",OWNER,Lithuanian,N,44,75 years or more,English,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,sunonly,MM,0,Internet,1
"$  80,000 - $89,999",OWNER,German,N,31,65-69,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,7day,MW,0,CustCall,1
"$  60,000 - $69,999",OWNER,Hispanic,N,21,65-69,Spanish,ANAHEIM,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,1
"$  80,000 - $89,999",OWNER,English,Y,5,50-54,English,PLACENTIA,ORANGE,$2.00 - $2.99,sunonly,FM,0,Crew,1
"$  50,000 - $59,999",OWNER,English,N,15,70-74,English,ORANGE,ORANGE,$9.00 - $9.99,7day,MM,0,CustCall,1
"$400,000 - $499,999",OWNER,Hispanic,N,22,60-64,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,FW,0,TeleIn,1
"$100,000 - $124,999",OWNER,Hispanic,Y,24,40-44,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,YM,0,Partner,0
"$  20,000 - $29,999",OWNER,Hispanic,N,3,45-49,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,sunonly,FE,0,Crew,0
"$  60,000 - $69,999",OWNER,English,N,10,40-44,English,ANAHEIM,ORANGE,$4.00 - $4.99,7day,FM,0,Crew,1
"$400,000 - $499,999",OWNER,Irish,N,23,60-64,English,VILLA PARK,ORANGE,$2.00 - $2.99,7day,MW,19,CustCall,0
"$  30,000 - $39,999",OWNER,English,N,29,45-49,English,WHITTIER,LOS ANGELES,$0 - $0.01,sunonly,MM,0,Partner,0
"$175,000 - $199,999",OWNER,Hispanic,N,27,60-64,English,GARDEN GROVE,ORANGE,$0 - $0.01,sunonly,MW,0,Partner,1
"$  80,000 - $89,999",OWNER,Hispanic,N,28,35-39,English,SANTA ANA,ORANGE,$4.00 - $4.99,7day,FE,0,TeleOut,1
"Under $20,000",RENTER,Hispanic,N,11,40-44,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,7day,YM,0,Crew,1
"$100,000 - $124,999",OWNER,unknown,N,51,75 years or more,unknown,FOUNTAIN VALLEY,ORANGE,$3.00 - $3.99,7day,MM,0,CustCall,1
"Under $20,000",OWNER,Hispanic,N,29,75 years or more,Spanish,PLACENTIA,ORANGE,$0.51 - $0.99,7day,FE,0,TeleIn,0
"$150,000 - $174,999",OWNER,Hispanic,N,24,55-59,English,CORONA,RIVERSIDE,$0 - $0.01,7day,FM,0,Partner,0
"$150,000 - $174,999",OWNER,English,N,42,60-64,English,ANAHEIM,ORANGE,$0 - $0.01,7day,MM,0,Assoc,1
"$  60,000 - $69,999",OWNER,Native American (American Indian),N,2,50-54,English,ANAHEIM,ORANGE,$2.00 - $2.99,thu-sun,YW,0,Crew,1
"$150,000 - $174,999",OWNER,Irish,N,8,45-49,English,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,MW,0,Partner,1
"$100,000 - $124,999",OWNER,English,N,10,60-64,English,ORANGE,ORANGE,$1.00 - $1.99,sunonly,MM,0,Partner,1
"$  70,000 - $79,999",RENTER,Indian,N,12,45-49,English,GARDEN GROVE,ORANGE,$0.51 - $0.99,thu-sun,MW,0,TeleIn,1
"$  50,000 - $59,999",OWNER,Vietnamese,N,3,50-54,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,thu-sun,MW,0,CircAdm,1
"$  60,000 - $69,999",OWNER,English,N,44,75 years or more,English,WESTMINSTER,ORANGE,$10.00 - $10.99,7day,MM,0,Partner,0
"$  90,000 - $99,999",OWNER,Scottish (Scotch),N,44,75 years or more,English,GARDEN GROVE,ORANGE,$0 - $0.01,sunonly,MM,0,Partner,1
"$100,000 - $124,999",OWNER,English,N,7,35-39,English,COSTA MESA,ORANGE,$1.00 - $1.99,thu-sun,FM,0,TeleIn,1
"$125,000 - $149,999",OWNER,Korean,N,35,60-64,English,PLACENTIA,ORANGE,$0.01 - $0.50,sunonly,MW,0,TeleIn,1
"$  80,000 - $89,999",RENTER,Indian,N,3,30-34,English,IRVINE,ORANGE,$2.00 - $2.99,7day,YM,0,Crew,1
"$  20,000 - $29,999",OWNER,Hispanic,N,9,45-49,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,MW,0,Partner,1
"$300,000 - $399,999",OWNER,English,Y,22,55-59,English,SAN CLEMENTE,ORANGE,$9.00 - $9.99,7day,MM,0,System,1
"$  30,000 - $39,999",OWNER,Hispanic,N,14,45-49,Spanish,SANTA ANA,ORANGE,$4.00 - $4.99,7day,FM,0,DTI,1
"$  30,000 - $39,999",OWNER,Hispanic,N,14,45-49,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,7day,FM,0,TeleIn,1
"$  20,000 - $29,999",OWNER,Hispanic,N,12,35-39,Spanish,SANTA ANA,ORANGE,$0 - $0.01,sunonly,MM,0,Partner,1
"$  60,000 - $69,999",OWNER,Vietnamese,N,18,65-69,Vietnamese,HUNTINGTON BEACH,ORANGE,$2.00 - $2.99,fri-sun,MW,0,CustCall,1
"$125,000 - $149,999",OWNER,English,N,13,70-74,English,HUNTINGTON BEACH,ORANGE,$10.00 - $10.99,7day,MW,0,VRU,0
"$400,000 - $499,999",OWNER,German,N,17,40-44,English,LAGUNA NIGUEL,ORANGE,$5.00 - $5.99,7day,MW,0,TeleIn,1
"$400,000 - $499,999",OWNER,German,N,17,40-44,English,LAGUNA NIGUEL,ORANGE,$7.00 - $7.99,7day,MW,0,TeleIn,1
"$  70,000 - $79,999",OWNER,Italian,N,21,45-49,English,ALISO VIEJO,ORANGE,$2.00 - $2.99,soootfs,FM,0,Crew,1
"$  60,000 - $69,999",OWNER,English,N,3,70-74,English,SAN CLEMENTE,ORANGE,$7.00 - $7.99,7day,MM,0,CustCall,1
"$150,000 - $174,999",OWNER,English,N,11,75 years or more,English,IRVINE,ORANGE,$3.00 - $3.99,thu-sun,YM,0,TeleIn,1
"$  90,000 - $99,999",OWNER,German,N,14,60-64,English,PLACENTIA,ORANGE,$1.00 - $1.99,sunonly,YW,0,TeleIn,1
"$150,000 - $174,999",OWNER,Irish,N,13,55-59,English,COSTA MESA,ORANGE,$0.01 - $0.50,sunonly,MW,0,Partner,1
"$  90,000 - $99,999",OWNER,Hispanic,N,10,30-34,English,SANTA ANA,ORANGE,$0 - $0.01,sunonly,FE,0,Partner,1
"$  90,000 - $99,999",OWNER,Hispanic,N,24,45-49,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,sunonly,FM,0,TeleOut,1
"$100,000 - $124,999",OWNER,Japanese,N,37,75 years or more,English,ANAHEIM,ORANGE,$3.00 - $3.99,sunonly,MW,0,CustCall,1
"$  70,000 - $79,999",OWNER,Hispanic,N,31,60-64,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,sunonly,MM,0,System,1
"$  30,000 - $39,999",RENTER,Hispanic,N,1,25-29,English,SANTA ANA,ORANGE,$0 - $0.01,sunonly,FE,0,Partner,1
"$100,000 - $124,999",OWNER,Vietnamese,N,23,45-49,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,0
"$100,000 - $124,999",OWNER,Austrian,N,53,75 years or more,English,FOUNTAIN VALLEY,ORANGE,$1.00 - $1.99,sunonlyt,MW,0,TeleIn,1
"Under $20,000",RENTER,Vietnamese,N,1,24 years or less,Vietnamese,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,FM,0,Partner,1
"Under $20,000",RENTER,English,N,2,25-29,English,PLACENTIA,ORANGE,$3.00 - $3.99,soootfs,FE,0,TeleOut,1
"$150,000 - $174,999",OWNER,Hispanic,N,9,45-49,English,ORANGE,ORANGE,$0.01 - $0.50,sunonly,MM,0,Partner,1
"Under $20,000",OWNER,Irish,N,15,65-69,English,COSTA MESA,ORANGE,$2.00 - $2.99,thu-sun,YM,0,DirectMl,1
"$500,000 Plus",OWNER,German,Y,19,75 years or more,English,SAN CLEMENTE,ORANGE,$7.00 - $7.99,7day,MM,0,TeleIn,1
"$  60,000 - $69,999",RENTER,Korean,N,8,55-59,English,ANAHEIM,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,1
"Under $20,000",RENTER,Hispanic,Y,15,35-39,Spanish,SANTA ANA,ORANGE,$0.51 - $0.99,thu-sun,FE,0,TeleOut,1
"$125,000 - $149,999",OWNER,Japanese,N,43,70-74,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,thu-sun,MW,0,DirectMl,0
"$  80,000 - $89,999",OWNER,Italian,N,22,60-64,English,GARDEN GROVE,ORANGE,$2.00 - $2.99,thu-sun,MW,0,Crew,1
"$  90,000 - $99,999",OWNER,Irish,N,10,45-49,English,HUNTINGTON BEACH,ORANGE,$2.00 - $2.99,sunonly,FM,0,CustCall,1
"$  40,000 - $49,999",OWNER,Irish,N,21,55-59,English,BUENA PARK,ORANGE,$0.01 - $0.50,sunonly,MM,0,Partner,1
"$  20,000 - $29,999",RENTER,Italian,N,1,30-34,English,ALISO VIEJO,ORANGE,$0.01 - $0.50,sunonly,YM,0,Internet,1
"$175,000 - $199,999",OWNER,Hispanic,N,21,60-64,English,SAN CLEMENTE,ORANGE,$3.00 - $3.99,sunonly,MM,0,VRU,0
"$125,000 - $149,999",OWNER,Hispanic,N,9,50-54,English,COSTA MESA,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,1
"Under $20,000",OWNER,Filipino (Philippine),N,4,30-34,English,ANAHEIM,ORANGE,$0.01 - $0.50,sunonly,FM,0,Partner,1
"$150,000 - $174,999",OWNER,English,N,4,65-69,English,PLACENTIA,ORANGE,$5.00 - $5.99,thu-sun,FW,0,TeleIn,1
"Under $20,000",RENTER,Hispanic,N,1,25-29,English,GARDEN GROVE,ORANGE,$0 - $0.01,sunonly,FE,0,Partner,1
"$  80,000 - $89,999",OWNER,Vietnamese,N,21,45-49,English,WESTMINSTER,ORANGE,$4.00 - $4.99,thu-sun,MM,0,DirectMl,1
"$  90,000 - $99,999",OWNER,Vietnamese,N,6,40-44,Vietnamese,FOUNTAIN VALLEY,ORANGE,$10.00 - $10.99,7day,YM,0,CustCall,0
"$  40,000 - $49,999",RENTER,English,Y,1,40-44,English,CYPRESS,ORANGE,$4.00 - $4.99,7day,MW,0,CustCall,1
"$125,000 - $149,999",OWNER,Native American (American Indian),N,11,45-49,English,SEAL BEACH,ORANGE,$2.00 - $2.99,7day,MW,0,Crew,1
"$  30,000 - $39,999",OWNER,Hispanic,N,11,25-29,English,SANTA ANA,ORANGE,$2.00 - $2.99,7day,FE,0,TeleOut,1
"$  80,000 - $89,999",OWNER,Hispanic,N,27,60-64,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,7day,MW,0,System,1
"$  30,000 - $39,999",OWNER,African (other),N,6,30-34,English,SANTA ANA,ORANGE,$1.00 - $1.99,soootfs,FM,0,Crew,1
"$  30,000 - $39,999",OWNER,Vietnamese,N,28,70-74,Vietnamese,WESTMINSTER,ORANGE,$2.00 - $2.99,7day,MM,0,DirectMl,1
"$  30,000 - $39,999",OWNER,Hispanic,N,1,55-59,English,LA HABRA,ORANGE,$5.00 - $5.99,7day,YM,0,CustCall,1
"$200,000 - $249,999",OWNER,Welsh,Y,23,50-54,English,HUNTINGTON BEACH,ORANGE,$9.00 - $9.99,7day,FM,0,DirectMl,1
"$  50,000 - $59,999",RENTER,English,N,5,25-29,English,GARDEN GROVE,ORANGE,$0 - $0.01,sunonly,MM,0,Partner,1
"$125,000 - $149,999",OWNER,Irish,N,15,60-64,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,sunonly,MW,0,Partner,1
"$175,000 - $199,999",OWNER,Hispanic,Y,7,50-54,English,CYPRESS,ORANGE,$1.00 - $1.99,thu-sunt,MW,0,CustCall,1
"$  80,000 - $89,999",OWNER,Dutch,N,19,45-49,English,CYPRESS,ORANGE,$0.01 - $0.50,sunonly,MW,0,Partner,1
"Under $20,000",RENTER,Hispanic,N,9,50-54,Spanish,GARDEN GROVE,ORANGE,$4.00 - $4.99,7day,YM,0,Crew,1
"$500,000 Plus",OWNER,Slovenian (Slovene),N,18,45-49,English,HUNTINGTON BEACH,ORANGE,$0 - $0.01,sunonly,YW,0,Partner,1
"$  80,000 - $89,999",OWNER,English,N,22,50-54,English,CYPRESS,ORANGE,$0.01 - $0.50,sunonly,MW,0,Partner,1
"Under $20,000",RENTER,Hispanic,N,7,24 years or less,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,7day,MW,0,TeleIn,1
"Under $20,000",RENTER,Vietnamese,N,15,50-54,Vietnamese,ANAHEIM,ORANGE,$0 - $0.01,sunonly,ME,0,Partner,1
"$  50,000 - $59,999",RENTER,Hispanic,N,8,40-44,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,thu-sun,YM,0,Crew,1
"$  50,000 - $59,999",RENTER,Hispanic,N,8,35-39,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,7day,FE,0,Crew1,0
"$  70,000 - $79,999",RENTER,English,N,34,75 years or more,English,WESTMINSTER,ORANGE,$1.00 - $1.99,fri-sun,MM,0,CircAdm,1
"$  20,000 - $29,999",RENTER,Vietnamese,N,6,75 years or more,Vietnamese,WESTMINSTER,ORANGE,$0.01 - $0.50,sunonly,FE,0,Partner,1
"$  80,000 - $89,999",OWNER,Arab,Y,26,60-64,Arabic,WESTMINSTER,ORANGE,$0 - $0.01,sunonly,FM,0,Partner,1
"$  50,000 - $59,999",OWNER,Hispanic,N,6,30-34,Spanish,WESTMINSTER,ORANGE,$0.01 - $0.50,sunonly,FM,0,Partner,1
"$300,000 - $399,999",OWNER,Japanese,N,31,65-69,English,HUNTINGTON BEACH,ORANGE,$6.00 - $6.99,soootfs,YW,0,VRU,1
"$  90,000 - $99,999",OWNER,English,N,20,60-64,English,CYPRESS,ORANGE,$1.00 - $1.99,7day,MW,0,VRU,1
