Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,Age,Income,is_churned
0,32,0,12,7,35,1,3,20,5,0,27,46,351604,0
0,32,0,20,7,18,1,5,0,1,18,14,77,29999,0
0,17,0,8,7,13,1,7,0,5,0,46,44,206051,0
0,17,0,20,7,1,1,2,18,1,0,27,62,89999,0
0,35,0,21,7,53,1,9,0,4,0,37,76,20000,0
0,17,0,30,7,46,1,5,0,4,0,14,78,124999,0
0,17,0,6,7,40,1,5,0,5,0,14,62,100000,0
0,27,0,29,7,1,1,2,18,7,0,27,65,32469,0
0,67,0,6,7,18,1,2,18,5,0,37,38,89999,0
0,33,0,30,7,30,1,7,18,5,1,14,70,99999,0
1,27,0,13,30,1,1,2,18,0,0,9,47,40000,0
0,17,0,1,7,21,1,8,0,4,4,48,61,69999,0
0,33,0,45,7,20,1,5,0,5,31,14,55,174999,0
0,27,1,17,30,45,1,2,18,7,0,37,49,20000,0
0,27,0,15,7,21,1,1,18,2,0,37,56,75953,0
0,57,0,33,7,0,1,5,0,1,0,14,68,199999,0
0,17,0,22,7,53,1,2,18,4,0,37,65,149999,0
0,67,0,31,7,45,1,5,0,5,0,14,77,99999,0
0,17,0,31,7,13,1,2,18,8,0,37,70,89999,0
1,27,0,3,7,45,1,1,18,1,0,37,65,10000,0
0,17,0,4,7,40,1,5,0,5,0,14,76,100000,0
0,17,0,22,7,21,1,2,18,5,0,14,58,750000,0
0,67,0,7,7,25,1,2,0,2,0,27,45,150000,0
0,32,0,28,7,1,1,8,0,5,0,14,79,100000,0
0,23,0,27,7,29,1,5,0,4,0,14,67,69999,0
0,67,0,7,7,1,1,1,18,7,0,37,43,89999,0
0,17,0,7,7,40,1,7,18,7,0,14,40,33873,0
0,17,0,21,7,22,1,5,0,5,0,14,75,50343,0
0,17,0,14,7,37,1,5,0,5,0,44,57,544953,0
0,72,0,40,7,44,1,5,0,4,5,14,70,125000,0
0,27,0,11,7,3,1,1,18,5,0,37,40,13735,0
0,27,0,4,7,53,1,6,0,8,30,14,56,80000,0
0,27,0,7,7,35,1,8,0,4,7,37,53,26606,0
0,27,0,38,7,1,1,2,18,1,0,37,72,100000,0
0,17,0,22,7,55,1,5,0,5,0,14,55,399999,0
0,27,0,3,7,33,1,2,18,5,0,37,55,100000,0
0,32,1,16,7,51,1,2,18,5,0,37,60,60000,0
1,27,0,2,30,1,1,2,18,0,0,9,32,29999,0
0,27,0,16,7,55,1,2,18,2,0,16,45,153040,0
1,27,0,30,30,17,1,2,18,3,0,14,20,10580,0
0,55,0,20,7,23,1,2,20,5,0,46,69,124999,0
0,23,0,4,7,45,1,8,0,5,0,37,38,125251,0
0,67,1,13,7,17,1,1,0,1,0,37,46,100000,0
0,55,0,30,7,27,1,5,0,2,43,14,67,399999,0
0,17,0,21,7,11,1,2,18,5,0,37,68,150000,0
1,27,0,6,7,45,1,2,18,0,0,10,53,19101,0
0,72,1,16,7,20,1,7,0,5,0,46,50,124999,0
0,4,0,28,7,41,1,2,0,4,3,37,62,110040,0
0,11,1,28,7,27,1,2,18,5,0,37,67,125000,0
0,29,1,15,7,24,1,2,18,5,0,37,55,249999,0
1,23,0,2,7,1,1,2,18,7,0,10,18,29999,0
0,29,1,17,7,55,1,1,18,5,0,37,51,249999,0
0,33,0,28,7,51,1,6,0,8,0,14,66,499999,0
0,17,1,3,7,27,1,5,0,2,0,46,48,400000,0
1,17,0,22,7,1,1,1,0,0,2,37,68,22146,0
0,23,0,12,7,37,1,8,0,5,0,46,58,199999,0
0,32,0,24,7,45,1,11,0,2,5,0,54,372476,0
1,27,0,1,30,18,1,2,18,0,0,37,35,10000,0
0,17,0,14,7,3,1,2,18,5,0,27,66,98287,0
0,17,0,4,7,35,1,2,20,4,7,46,72,39999,0
0,17,0,6,7,1,1,2,0,5,0,14,63,85994,0
0,27,0,1,7,50,1,2,0,5,0,27,31,99999,0
0,50,0,24,7,13,1,2,18,4,0,14,77,113678,0
0,17,0,21,7,35,1,10,0,5,0,46,76,249999,0
0,17,0,2,7,3,1,2,18,0,0,37,26,10000,0
0,33,0,17,7,1,1,4,18,8,0,37,45,582574,0
0,27,0,5,7,55,1,1,0,1,0,37,34,79999,0
0,27,0,2,30,18,1,1,18,5,0,37,48,79999,0
0,15,0,15,7,20,1,8,0,5,1,37,55,144498,0
0,27,0,29,7,20,1,7,0,2,117,14,68,199999,0
1,27,0,8,7,45,1,2,18,0,0,10,49,10546,0
1,27,0,5,7,1,1,2,18,0,0,37,30,19999,0
0,17,0,35,7,11,1,5,0,1,2,14,75,59999,0
0,27,1,7,30,1,1,2,18,4,0,37,46,69999,0
0,17,1,4,7,35,1,1,0,5,0,37,46,399999,0
0,67,1,19,7,53,1,1,18,5,1,27,60,160872,0
0,55,0,15,7,44,1,5,0,4,1,48,70,211325,0
1,27,0,1,7,1,1,2,18,1,3,10,32,30000,0
0,17,0,47,7,40,1,9,0,4,0,46,69,69999,0
0,17,1,21,7,30,1,2,18,5,0,37,61,750000,0
0,17,0,33,7,35,1,5,0,4,0,14,78,29999,0
1,27,0,8,7,21,1,1,18,7,0,37,48,79999,0
1,27,0,8,30,40,1,2,20,3,0,37,35,13951,0
0,23,0,2,7,30,1,2,18,7,0,37,38,99949,0
0,17,1,17,7,55,1,2,18,5,2,37,50,124999,0
0,14,0,11,7,22,1,1,18,4,0,37,71,29999,0
0,67,0,1,30,1,1,1,18,0,0,37,47,10000,0
0,17,0,30,7,43,1,6,20,4,0,46,62,99999,0
0,17,0,38,7,44,1,5,0,5,0,14,65,124999,0
0,50,0,52,7,4,1,2,0,4,1,46,78,69999,0
0,17,0,24,7,20,1,5,0,5,33,46,61,90000,0
0,32,0,26,7,30,1,2,18,5,0,37,69,336525,0
1,17,0,3,7,1,1,2,18,3,0,37,28,29999,0
0,17,0,15,7,40,1,12,0,5,0,14,62,300000,0
0,17,0,30,7,35,1,5,0,5,0,14,65,49999,0
0,17,0,2,7,5,1,4,18,5,0,37,39,89999,0
1,27,0,7,30,1,1,2,18,0,0,37,51,10000,0
1,27,0,8,30,17,1,2,20,0,0,10,57,13939,0
0,17,0,21,7,18,1,2,18,1,0,37,46,59999,0
0,23,0,27,7,21,1,7,20,1,8,46,59,111684,0
0,17,0,19,7,21,1,7,20,8,0,10,61,125000,0
0,23,0,18,7,55,1,5,0,5,0,14,76,300000,0
0,27,0,3,7,9,2,2,18,1,0,37,34,149999,0
1,27,0,7,30,18,1,2,18,3,0,37,41,10918,0
0,17,0,26,7,35,1,5,0,5,48,14,58,399999,0
0,17,1,12,7,26,1,4,18,5,2,14,64,124999,0
0,27,1,21,30,4,1,1,18,5,0,37,51,39999,0
0,27,0,11,7,45,1,1,18,1,0,37,52,19999,0
0,29,0,14,7,41,1,2,18,2,0,37,64,199999,0
0,67,0,6,7,42,1,1,18,2,0,37,51,174999,0
0,17,0,36,7,35,1,6,20,5,0,46,62,99999,0
0,17,0,34,7,55,1,1,18,5,0,37,60,224863,0
0,27,0,15,7,0,1,2,18,5,0,18,42,152848,0
0,17,0,3,7,1,1,2,18,5,0,37,34,100000,0
0,27,0,1,7,1,1,2,18,7,0,9,25,50000,0
0,17,0,40,7,55,1,5,0,5,0,18,74,313681,0
0,27,0,12,7,18,1,8,0,4,7,46,52,26587,0
0,17,0,47,7,16,1,5,0,5,0,14,76,174999,0
0,33,0,20,7,50,1,2,18,5,11,27,51,499999,0
0,27,1,10,30,1,1,2,18,1,0,37,38,59999,0
0,17,0,15,7,28,1,2,18,5,0,37,75,149999,0
0,27,0,4,7,17,1,2,18,5,1,37,70,124999,0
0,17,0,17,7,10,1,5,0,5,0,14,70,124999,0
0,32,0,24,7,28,1,6,0,1,49,14,66,124999,0
1,27,0,7,7,45,1,2,18,0,0,37,22,19999,0
0,27,0,20,7,40,1,9,0,4,0,37,56,49497,0
0,67,0,8,7,20,1,2,18,5,0,37,62,70000,0
0,27,0,15,30,1,1,2,18,4,0,37,59,69999,0
0,23,1,11,7,45,1,5,0,5,0,14,57,179058,0
0,32,1,3,7,9,2,2,18,1,0,37,46,150000,0
0,55,0,19,7,35,1,2,0,5,0,27,64,101594,0
0,17,0,7,7,35,1,11,20,5,9,27,51,348915,0
0,17,0,5,7,13,1,1,18,7,0,37,45,124999,0
0,23,1,25,7,21,1,5,0,5,0,14,63,124999,0
0,33,0,26,7,32,1,9,0,1,0,14,71,198262,0
0,33,0,15,7,27,1,2,18,5,0,37,50,249999,0
0,17,0,8,7,17,1,2,18,7,0,37,53,127971,0
0,23,0,17,7,18,1,1,18,4,0,37,56,69999,0
0,17,0,19,7,17,1,5,0,1,0,14,67,40000,0
0,17,1,19,7,21,1,1,18,2,0,37,47,174999,0
0,17,0,37,7,20,1,10,0,5,146,14,70,90000,0
0,27,0,2,7,1,1,2,18,4,0,37,47,107955,0
0,27,0,52,7,21,1,2,18,4,0,14,76,121680,0
0,17,0,8,7,43,1,2,18,5,3,37,68,174999,0
0,17,0,45,7,37,1,2,18,4,0,14,72,124999,0
0,17,0,2,7,54,1,2,18,4,1,37,46,105999,0
0,67,1,25,7,53,1,1,0,5,0,37,64,161091,0
0,17,0,39,7,27,1,6,0,5,0,46,76,149999,0
0,17,1,21,7,12,1,7,18,5,0,14,47,99999,0
0,27,0,3,7,45,1,1,18,1,0,37,57,19999,0
0,27,0,38,7,20,1,5,0,2,24,14,73,149999,0
0,17,0,36,7,20,1,5,0,5,0,48,78,149999,0
1,17,0,4,7,46,1,2,0,3,24,27,73,19999,0
0,23,1,10,7,27,1,5,0,2,0,46,52,399999,0
0,17,0,2,7,37,1,2,0,7,0,14,33,89999,0
0,57,0,20,7,15,1,7,18,5,19,37,65,147414,0
0,17,0,4,7,35,1,4,20,4,11,46,75,39999,0
0,35,0,8,7,21,1,2,18,5,0,37,52,124999,0
0,17,0,33,7,55,1,5,0,5,0,14,75,124999,0
0,72,0,6,37,29,1,7,0,4,0,14,72,69999,0
0,17,0,6,7,55,1,5,0,5,0,14,52,86387,0
0,32,0,9,7,46,1,9,0,4,0,14,75,10000,0
0,29,0,41,7,21,1,1,0,5,0,14,77,127011,0
0,27,0,4,30,45,1,1,18,5,0,37,50,40000,0
0,33,0,42,7,37,1,3,0,5,33,14,54,175000,0
1,33,0,5,7,11,1,2,18,5,0,14,65,79999,0
0,27,0,4,7,40,1,7,18,8,0,27,40,49999,0
0,17,0,1,7,21,1,2,0,5,0,37,46,127759,0
0,23,0,28,7,50,1,5,0,2,116,14,63,399999,0
0,17,0,30,7,0,1,4,20,5,0,18,69,89999,0
0,17,0,22,7,41,1,7,0,5,5,39,72,90000,0
0,17,0,30,7,20,1,2,18,5,0,14,72,174999,0
0,67,1,22,7,53,1,7,20,5,0,14,51,124999,0
0,17,1,19,7,18,1,7,20,5,0,10,51,399999,0
0,33,1,12,7,35,1,7,18,2,5,14,48,500000,0
0,17,0,21,7,13,1,5,0,5,0,14,62,300000,0
0,27,0,14,7,40,1,2,18,3,0,46,71,12797,0
0,17,0,36,7,20,1,8,0,5,0,14,76,79999,0
0,17,0,31,7,1,1,5,0,5,1,18,64,90000,0
0,17,0,39,7,37,1,5,0,5,3,14,79,300000,0
0,17,0,31,7,51,1,7,0,8,1,46,71,89999,0
0,27,0,2,7,17,1,2,18,5,0,37,40,199999,0
1,27,0,9,7,40,1,2,0,0,1,9,66,11600,0
0,27,0,1,30,40,1,1,18,1,0,37,35,124999,0
0,17,0,22,7,1,1,2,18,5,0,27,61,89999,0
0,67,1,22,7,41,1,2,18,2,0,37,51,399999,0
0,17,0,25,7,18,1,2,18,1,0,27,51,174999,0
0,27,0,1,30,32,1,2,18,1,0,9,30,23515,0
0,27,0,5,7,1,1,1,0,5,0,37,26,59999,0
0,17,0,38,7,1,1,5,0,4,0,14,78,89999,0
0,17,0,39,7,18,1,6,20,5,0,46,75,149999,0
0,17,0,26,7,20,1,5,0,5,0,14,78,199999,0
1,72,0,17,37,17,1,1,18,7,0,37,57,59999,0
0,27,0,14,7,32,1,1,18,3,0,37,32,10850,0
0,23,0,27,7,10,1,5,0,5,0,14,61,150000,0
0,17,0,37,7,20,1,8,0,5,10,14,76,60000,0
0,4,0,22,7,20,1,1,18,5,0,37,77,69999,0
0,17,0,41,7,37,1,8,0,5,0,14,74,313208,0
0,23,0,11,7,20,1,5,0,5,0,14,75,99999,0
0,27,0,38,7,20,1,2,18,1,0,37,71,100000,0
0,17,1,10,7,50,1,2,18,7,0,37,48,200000,0
0,17,0,22,7,41,1,2,18,5,0,27,65,199999,0
0,27,0,39,7,45,1,2,18,1,0,37,74,100000,0
1,27,0,4,30,1,1,1,18,0,0,37,54,18829,0
0,27,0,5,30,55,1,2,18,1,0,37,49,89999,0
1,17,0,4,7,51,1,2,0,7,2,14,43,89999,0
0,55,1,2,7,9,2,1,18,1,6,37,35,174999,0
1,27,0,1,7,3,1,2,18,8,0,37,48,69999,0
1,27,0,9,7,45,1,1,18,4,0,37,71,10000,0
0,17,0,11,7,40,1,7,18,8,0,14,51,399999,0
0,17,0,24,7,28,1,8,0,5,0,14,76,309926,0
0,67,0,1,7,18,1,2,18,5,0,37,37,40000,0
0,17,0,18,7,27,1,9,0,4,0,14,69,25687,0
0,17,1,8,7,33,1,7,0,5,1,14,63,124999,0
0,17,0,36,7,20,1,7,0,5,1,14,64,90000,0
0,27,0,27,30,30,1,2,18,5,0,37,64,50000,0
0,17,0,6,7,4,1,8,0,4,0,14,76,49999,0
1,27,0,1,7,45,1,2,18,1,0,37,31,29999,0
0,60,0,8,7,5,1,9,0,4,0,14,74,10000,0
0,33,0,18,7,38,1,5,0,5,0,14,70,499999,0
0,17,1,40,7,20,1,6,0,5,0,14,59,300000,0
0,27,1,7,7,12,1,2,18,5,0,37,33,100000,0
0,72,0,13,7,44,1,5,0,5,0,14,65,40000,0
0,32,0,21,7,40,1,2,20,5,0,46,69,174999,0
0,17,0,3,7,20,1,2,18,5,0,37,54,149999,0
0,23,0,25,7,17,1,5,0,5,0,14,66,125000,0
0,17,0,23,7,55,1,5,0,2,0,48,78,125000,0
0,72,0,23,7,11,1,2,18,5,0,14,56,188582,0
0,17,0,35,7,20,1,6,0,5,1,14,77,79999,0
0,23,0,4,7,40,1,2,18,1,0,37,39,69999,0
0,23,0,25,7,16,1,5,0,4,0,14,77,99999,0
0,17,0,6,7,20,1,6,18,8,0,37,51,124999,0
0,7,1,26,7,17,1,6,0,5,0,14,51,89999,0
0,32,0,11,7,22,1,7,0,1,0,43,67,59999,0
0,23,0,24,7,20,1,9,0,4,0,46,67,79999,0
0,17,0,18,7,35,1,11,0,5,1,14,61,100000,0
0,17,0,7,7,35,1,2,0,5,0,14,47,100000,0
0,27,0,24,30,1,1,2,18,1,0,37,65,69999,0
1,27,0,9,30,20,1,2,18,4,0,37,60,16501,0
0,17,0,31,7,30,1,5,0,5,41,14,73,99999,0
0,17,0,31,7,6,1,8,0,4,29,14,68,168392,0
0,17,0,25,7,40,1,5,0,5,0,14,56,149999,0
0,17,0,27,7,28,1,4,0,8,94,37,72,601358,0
0,15,1,20,7,35,1,2,18,5,0,37,61,59999,0
0,27,0,3,7,20,1,2,18,0,0,37,51,19999,0
0,17,0,33,7,4,1,5,0,4,0,14,63,70000,0
0,27,1,14,7,3,1,1,18,4,0,37,44,149999,0
0,27,0,10,30,20,1,1,0,5,0,37,49,89999,0
0,15,0,6,7,41,1,8,0,5,2,14,67,59999,0
0,17,0,4,7,30,1,1,18,8,0,37,37,100000,0
0,67,0,13,7,1,1,2,18,3,0,9,78,16387,0
1,27,0,8,30,1,1,2,18,0,0,37,56,10000,0
0,27,1,15,30,40,1,2,0,5,0,37,48,79999,0
0,17,1,19,7,24,1,2,18,5,0,37,45,175000,0
1,27,0,5,30,45,1,2,18,7,0,37,44,60000,0
1,27,0,2,7,1,1,2,18,0,0,37,31,18597,0
0,33,1,17,7,20,1,2,0,5,1,14,72,143021,0
0,32,0,8,7,22,1,9,0,1,0,46,67,59999,0
1,17,0,1,7,18,1,2,18,7,0,37,27,40000,0
0,17,1,16,7,45,1,1,18,5,0,37,60,59999,0
0,17,0,35,7,1,1,5,0,5,0,14,70,399999,0
0,27,0,17,7,18,1,2,18,5,0,37,58,122556,0
0,17,0,51,7,55,1,5,0,4,8,48,77,89999,0
0,17,1,14,7,1,1,2,18,5,0,37,39,149999,0
0,23,0,27,7,35,1,5,0,5,0,14,66,125000,0
0,27,0,22,30,45,1,1,18,1,0,37,50,40000,0
1,34,0,2,7,1,1,2,20,7,0,10,21,29999,0
0,32,0,22,7,40,1,1,18,5,0,37,73,94756,0
1,27,0,1,30,1,1,2,18,0,0,9,35,10000,0
0,23,0,20,7,10,1,5,0,5,0,14,71,399999,0
0,27,0,2,7,1,1,1,18,8,0,37,37,89999,0
0,55,0,35,7,55,1,2,0,5,18,27,70,101542,0
1,67,0,3,7,18,1,7,20,7,0,10,43,39999,0
0,23,1,22,7,12,1,2,18,5,2,37,58,200000,0
0,17,0,12,7,20,1,5,0,5,76,46,46,89999,0
0,17,0,11,7,17,1,5,0,1,0,18,44,61146,0
1,22,0,4,7,20,1,2,0,3,16,27,74,19999,0
0,32,0,3,7,32,1,1,18,5,0,37,46,124999,0
0,27,1,17,7,11,1,1,18,5,0,37,54,174999,0
0,72,0,2,7,35,1,5,0,4,0,14,73,79999,0
0,17,0,15,7,4,1,7,0,4,0,18,57,79999,0
0,17,0,1,7,21,1,2,0,4,21,14,46,120202,0
0,17,0,8,7,40,1,2,18,4,0,14,52,50298,0
0,29,0,21,7,45,1,1,18,5,0,37,77,69999,0
0,17,0,29,7,53,1,5,0,5,0,14,63,174999,0
0,17,0,37,7,4,1,2,18,4,0,46,71,79999,0
1,72,0,3,7,45,1,2,18,7,0,37,25,29999,0
0,17,0,32,7,20,1,5,0,5,1,14,63,199999,0
0,27,0,16,7,21,1,2,18,4,0,37,34,121199,0
1,27,0,15,7,45,1,2,18,0,0,9,50,11775,0
0,27,0,22,7,29,1,5,0,8,0,48,62,125000,0
1,27,0,18,7,1,1,2,18,0,0,37,73,18168,0
0,27,1,4,7,12,1,2,18,4,0,37,33,79999,0
0,55,0,40,7,26,1,5,0,5,0,14,78,183889,0
0,27,0,16,7,23,1,2,18,1,0,46,46,79999,0
0,17,1,26,7,17,1,2,18,4,0,14,54,89999,0
0,50,0,52,7,37,1,9,0,4,12,46,79,70000,0
0,27,0,15,30,1,1,1,18,1,0,37,47,79999,0
0,17,0,9,7,51,1,9,0,4,4,14,74,39999,0
0,17,0,24,7,20,1,2,18,5,0,37,71,80000,0
1,67,0,7,7,20,1,2,18,8,0,37,42,69999,0
0,17,0,27,7,1,1,5,0,5,7,14,75,399999,0
1,27,0,8,7,49,1,1,0,0,0,37,45,29999,0
0,17,1,5,7,55,1,1,18,4,0,37,41,149999,0
0,23,0,23,7,1,1,2,18,5,11,37,67,99999,0
1,27,0,6,7,45,1,1,0,0,0,37,43,29999,0
0,17,0,8,7,38,1,3,18,5,0,14,52,399999,0
0,17,0,15,7,21,1,2,18,5,0,37,56,96539,0
0,72,0,6,7,28,1,7,0,7,0,39,69,134517,0
1,27,0,11,30,1,1,2,18,0,0,10,42,10211,0
0,17,0,18,7,44,1,3,18,5,0,14,55,399999,0
0,27,0,26,7,20,1,1,18,1,0,37,70,40000,0
0,23,0,9,7,21,1,7,20,5,0,46,40,111758,0
0,27,1,20,7,18,1,2,18,5,0,37,41,99999,0
0,17,0,37,7,12,1,5,0,5,0,14,77,124999,0
0,27,1,14,7,1,1,2,18,1,0,37,44,70000,0
0,17,0,25,7,32,1,2,18,5,0,9,76,13652,0
0,23,0,32,7,41,1,5,0,4,8,46,77,124999,0
0,27,0,21,7,18,1,1,18,1,0,37,78,37673,0
0,67,0,1,7,37,1,2,18,5,0,37,41,128382,0
0,32,0,29,7,16,1,5,0,4,0,46,66,174999,0
0,15,0,20,7,55,1,2,18,5,0,37,47,144828,0
1,27,0,10,30,11,1,2,0,5,0,37,37,14011,0
0,17,0,9,7,42,1,6,0,5,0,37,52,140371,0
1,27,0,19,7,53,1,2,18,7,0,37,22,39999,0
0,17,0,10,7,29,1,1,18,4,0,14,74,89999,0
1,27,0,2,30,1,1,2,18,7,0,9,53,29999,0
0,67,0,7,7,18,1,2,18,5,0,37,32,39999,0
0,23,0,21,7,9,1,5,0,1,0,46,61,69934,0
0,17,0,25,7,53,1,7,0,5,0,48,61,124999,0
1,27,0,1,30,1,1,2,18,0,0,9,32,10000,0
0,17,0,20,7,28,1,2,0,5,51,27,66,149999,0
0,23,0,14,7,29,1,5,0,4,0,14,67,69999,0
0,23,1,18,7,22,1,7,18,2,0,37,47,175000,0
1,27,0,34,30,1,1,5,0,0,165,37,75,12257,0
0,55,0,38,7,16,1,5,0,5,7,48,73,149999,0
0,17,0,20,7,50,1,5,0,5,0,14,69,669193,0
0,23,0,8,7,17,1,9,0,4,0,18,75,124999,0
0,27,0,16,7,17,1,2,18,5,1,37,72,124999,0
0,17,0,12,7,45,1,7,0,4,0,27,52,106113,0
0,17,0,14,7,35,1,7,0,4,2,14,79,80000,0
0,22,0,17,7,40,1,2,18,5,0,37,68,300000,0
0,17,0,4,7,20,1,2,18,5,0,37,54,149999,0
0,17,0,20,7,16,1,12,0,5,0,14,68,79999,0
0,68,0,17,7,45,1,2,18,0,0,37,53,40000,0
1,27,0,1,30,1,1,2,18,0,0,9,39,10000,0
0,67,0,6,7,4,1,2,18,5,0,37,47,69999,0
0,17,0,35,7,17,1,6,18,5,5,26,75,398782,0
1,72,0,1,7,45,1,1,0,7,22,37,34,59999,0
0,60,0,20,7,20,1,2,20,7,104,37,77,78132,0
0,27,0,26,7,18,1,2,18,1,0,46,72,79999,0
0,17,0,7,7,18,1,5,0,4,171,46,60,69999,0
0,50,0,37,7,18,1,7,20,5,0,46,71,125000,0
1,27,0,3,7,18,1,2,18,7,0,14,40,16531,0
1,17,0,2,7,46,1,5,0,3,0,14,77,19999,0
0,17,0,33,7,51,1,2,0,5,0,18,76,89999,0
1,33,0,6,7,32,0,2,18,7,0,10,46,19999,0
0,23,0,31,7,41,1,5,0,4,0,14,73,100000,0
0,23,0,20,7,50,1,3,0,2,0,14,58,199999,0
0,27,0,19,7,4,1,2,18,5,0,37,53,59999,0
1,27,0,9,30,1,1,1,18,0,0,37,61,10000,0
0,17,0,22,7,40,1,4,18,4,0,14,68,60040,0
1,27,0,7,7,20,1,2,18,0,0,37,23,19999,0
0,27,0,7,7,53,1,1,18,1,6,37,53,19999,0
0,17,0,22,7,13,1,13,0,5,0,46,50,69999,0
1,27,0,4,30,18,1,2,18,0,0,10,24,19999,0
0,33,0,31,7,28,1,11,0,5,0,14,76,124999,0
0,33,0,12,7,55,1,2,18,5,0,37,52,249999,0
0,67,0,20,7,21,1,1,18,5,0,37,55,161842,0
0,17,0,8,7,30,1,5,0,2,0,14,52,750000,0
0,32,0,17,7,17,1,1,0,1,0,37,71,41866,0
0,32,0,29,7,30,1,5,0,5,0,14,74,338318,0
0,17,0,13,7,50,1,5,0,2,0,14,55,400000,0
0,17,0,24,7,30,1,6,20,5,0,18,53,89999,0
0,33,0,38,7,20,1,2,18,4,0,37,71,99999,0
1,27,0,9,7,32,1,2,18,1,0,37,38,35777,0
0,55,0,34,7,20,1,2,18,5,0,24,72,79999,0
0,33,0,4,7,21,1,2,18,5,0,37,43,124999,0
1,27,0,40,30,32,1,2,18,0,0,37,73,17739,0
0,57,0,39,7,55,1,7,0,4,0,48,70,89999,0
1,51,0,2,7,40,1,1,18,7,0,37,46,49999,0
0,14,1,9,7,55,1,2,18,2,0,37,50,249999,0
0,27,0,13,7,45,1,1,0,1,0,37,55,50000,0
1,27,0,7,7,45,1,2,18,1,0,37,27,59999,0
0,14,0,9,7,17,1,1,18,4,0,37,72,29999,0
1,17,0,1,7,21,1,2,18,7,0,37,25,89999,0
0,23,0,29,7,45,1,1,18,4,0,37,57,69999,0
0,17,0,38,7,35,1,5,0,4,2,14,72,249999,0
0,72,0,23,7,37,1,2,18,4,0,27,67,98437,0
0,17,0,15,7,17,1,1,0,5,11,37,67,73311,0
0,68,0,18,7,20,1,5,0,5,0,14,71,300000,0
0,72,0,23,7,40,1,2,18,5,0,37,54,144688,0
0,17,1,15,7,45,1,1,20,5,0,18,52,59999,0
0,17,0,9,7,43,1,5,0,4,1,14,72,149999,0
0,17,0,23,7,41,1,5,0,5,0,18,75,149999,0
0,32,1,20,7,26,1,5,0,5,0,14,51,124999,0
1,27,0,2,30,18,1,5,0,4,0,37,54,18943,0
0,17,0,28,7,21,1,13,0,5,42,14,72,99999,0
0,17,0,27,7,40,1,2,18,4,0,14,70,50000,0
0,17,0,38,7,41,1,5,0,5,0,14,75,149999,0
0,27,0,21,7,3,1,1,18,5,0,37,52,13596,0
0,17,0,37,7,45,1,5,0,4,0,14,61,69999,0
0,17,0,46,7,20,1,5,0,5,0,14,77,80000,0
0,17,0,31,7,12,1,5,0,5,0,14,76,124999,0
0,17,1,12,7,24,1,2,18,5,0,37,41,124999,0
0,32,0,12,7,1,1,1,0,5,0,37,52,59999,0
0,17,0,21,7,4,1,5,0,1,2,37,58,36434,0
0,27,0,17,30,18,1,2,18,1,0,37,47,100000,0
0,17,0,15,7,41,1,2,18,8,0,37,60,149999,0
0,27,0,4,7,9,2,2,18,2,0,37,34,150000,0
0,17,0,3,7,30,1,1,18,5,0,37,37,100000,0
1,27,0,16,30,1,1,2,18,0,0,37,68,12537,0
0,17,0,22,7,1,1,5,0,8,0,14,55,399999,0
0,17,0,29,7,35,1,8,0,5,12,14,64,399999,0
1,17,0,6,7,1,1,2,18,0,0,37,47,19999,0
0,17,0,29,7,0,1,5,0,5,1,14,67,199999,0
0,17,0,30,7,44,1,7,0,5,0,14,78,79999,0
0,17,0,26,7,1,1,5,0,5,13,14,71,80000,0
0,17,1,6,7,42,1,2,18,4,0,27,48,175000,0
0,17,0,41,7,41,1,5,0,1,35,46,75,69999,0
0,17,0,7,7,41,1,5,0,5,0,14,63,89999,0
0,27,0,12,7,17,1,8,20,1,12,18,72,26706,0
0,27,0,10,7,1,1,2,18,4,0,37,76,174999,0
0,32,0,25,7,30,1,2,18,5,0,46,72,338187,0
0,17,0,13,7,1,1,6,0,4,84,14,58,99999,0
0,29,1,17,7,41,1,2,18,2,0,37,53,399999,0
0,17,0,8,7,44,1,5,0,5,0,14,64,124999,0
0,27,0,31,7,45,1,2,18,1,0,37,71,100000,0
0,27,0,9,30,1,1,1,18,5,0,37,50,80000,0
0,23,0,14,7,20,1,5,0,5,0,48,68,149999,0
0,33,1,21,7,12,1,7,18,5,0,14,49,100000,0
1,23,0,5,7,20,1,1,18,4,1,37,55,69999,0
0,17,0,25,7,10,1,5,0,5,0,14,66,502411,0
0,17,0,15,7,40,1,2,20,5,0,10,51,13717,0
0,23,0,10,7,5,1,13,0,4,1,14,72,69999,0
0,72,0,11,37,37,1,8,0,5,0,14,78,99999,0
0,17,0,23,7,55,1,5,0,5,0,48,63,125000,0
0,17,1,9,7,16,1,2,18,5,0,37,42,149999,0
0,17,0,29,7,50,1,7,18,5,0,37,61,506181,0
0,17,0,5,7,35,1,4,18,5,0,14,55,99999,0
0,17,0,15,7,11,1,5,0,5,82,14,56,99999,0
1,27,0,4,30,1,1,1,18,0,0,37,54,18830,0
0,27,0,7,30,1,1,1,18,5,0,37,44,61498,0
0,17,0,22,7,21,1,8,0,5,0,14,61,168557,0
0,27,0,22,30,20,1,7,0,1,0,37,51,89999,0
0,27,0,14,30,18,1,2,18,7,0,37,55,79999,0
1,27,0,7,7,18,1,2,18,0,0,37,48,19999,0
0,17,0,10,7,1,1,13,0,8,0,14,46,149999,0
