Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,is_churned,Age,Income
RENTER,Hispanic,0,4,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,27,20000
RENTER,English,0,16,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,FE,0,TeleIn,1,39,19148
OWNER,Hispanic,0,9,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,47,49999
RENTER,Jewish,0,1,English,GARDEN GROVE,ORANGE,$6.00 - $6.99,7Day,FM,0,CustCall,1,28,29999
OWNER,Hispanic,0,43,Spanish,CORONA,RIVERSIDE,$0 - $0.01,Thu-Sun,FE,0,CircAdm,1,77,90000
OWNER,English,0,2,English,SANTA ANA,ORANGE,$3.00 - $3.99,Thu-Sun,MM,0,Kiosk1,1,67,50000
OWNER,English,0,15,English,NORCO,RIVERSIDE,$0.01 - $0.50,SunOnly,FW,0,Partner,1,51,174999
RENTER,Hispanic,0,1,Spanish,SANTA ANA,ORANGE,$3.00 - $3.99,7Day,FE,0,Crew1,0,21,19999
OWNER,Hispanic,1,44,Spanish,ANAHEIM,ORANGE,$10.00 - $10.99,7Day,MW,0,CustCall,0,77,199999
RENTER,Irish,0,1,English,COSTA MESA,ORANGE,$1.00 - $1.99,SunOnlyT,MM,0,CustCall,1,77,79999
OWNER,German,0,39,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,Thu-Sun,MM,0,CustCall,0,78,39999
RENTER,Hispanic,0,2,Spanish,ANAHEIM,ORANGE,$4.00 - $4.99,SoooTFS,FE,0,Crew,1,32,39999
OWNER,Irish,1,12,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FW,0,Partner,1,50,150000
RENTER,Hispanic,0,10,Spanish,SANTA ANA,ORANGE,$5.00 - $5.99,7Day,FE,0,TeleOut,1,45,29999
OWNER,Portuguese,0,32,English,WESTMINSTER,ORANGE,$0.51 - $0.99,Thu-Sun,FM,0,Internet,1,56,121440
OWNER,Hispanic,1,24,English,CYPRESS,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,46,39999
RENTER,Chinese,0,1,English,LA HABRA,ORANGE,$0.01 - $0.50,SunOnly,ME,0,Crew,0,28,124999
OWNER,Hispanic,0,15,English,ANAHEIM,ORANGE,$0.01 - $0.50,7Day,MW,0,System,1,42,35347
OWNER,Vietnamese,0,4,Vietnamese,FOUNTAIN VALLEY,ORANGE,$1.00 - $1.99,Thu-Sun,MM,0,CircAdm,1,48,97538
OWNER,Hispanic,0,18,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,0,49,40000
OWNER,Irish,0,14,English,PLACENTIA,ORANGE,$0.01 - $0.50,SunOnly,YW,0,Partner,1,63,102808
OWNER,Italian,0,36,English,FULLERTON,ORANGE,$1.00 - $1.99,SunOnly,FM,0,CustCall,1,52,98032
OWNER,Danish,1,1,English,FULLERTON,ORANGE,$7.00 - $7.99,7Day,FM,0,Internet,1,49,199999
OWNER,Hispanic,0,10,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,43,79999
OWNER,unknown,0,32,Unknown,FULLERTON,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,67,89999
OWNER,English,0,7,English,ANAHEIM,ORANGE,$8.00 - $8.99,7Day,YW,1,CustCall,1,32,50000
RENTER,Romanian,0,25,Romanian,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,YM,0,RetenIn,1,52,59999
OWNER,Hispanic,0,3,Spanish,CORONA,RIVERSIDE,$0.01 - $0.50,7Day,MM,0,RetenIn,1,39,70000
RENTER,Hispanic,0,3,Spanish,GARDEN GROVE,ORANGE,$0.51 - $0.99,7DayT,MM,0,TeleIn,1,59,28040
OWNER,Hispanic,0,8,Spanish,WESTMINSTER,ORANGE,$1.00 - $1.99,Thu-Sun,FE,0,Crew,1,52,30000
OWNER,German,0,8,English,FOUNTAIN VALLEY,ORANGE,$4.00 - $4.99,SunOnly,MW,0,RetenIn,0,61,175000
OWNER,Hispanic,0,12,Spanish,CORONA,RIVERSIDE,$0 - $0.01,SunOnly,FE,0,Partner,1,47,125000
OWNER,English,0,41,English,ORANGE,ORANGE,$4.00 - $4.99,7Day,FM,1,TeleIn,1,78,124999
RENTER,English,0,1,English,HUNTINGTON BEACH,ORANGE,$9.00 - $9.99,7Day,MW,0,VRU,1,68,70000
OWNER,Vietnamese,1,15,English,SANTA ANA,ORANGE,$2.00 - $2.99,7Day,FM,0,TeleIn,1,41,124999
OWNER,Hispanic,0,2,English,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,67,79999
OWNER,Hispanic,1,14,Spanish,CORONA,RIVERSIDE,$0.51 - $0.99,Thu-Sun,YM,0,Crew,1,41,120596
OWNER,Hispanic,1,5,Spanish,BUENA PARK,ORANGE,$5.00 - $5.99,7Day,FM,0,CustCall,1,47,85642
OWNER,Hispanic,1,43,Spanish,FOUNTAIN VALLEY,ORANGE,$7.00 - $7.99,7Day,FM,8,TeleIn,1,72,149999
OWNER,Japanese,0,1,English,FOUNTAIN VALLEY,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,47,59999
OWNER,English,0,30,English,HUNTINGTON BEACH,ORANGE,$1.00 - $1.99,7DayT,MW,0,TeleIn,1,61,100000
OWNER,English,1,29,English,PLACENTIA,ORANGE,$0.51 - $0.99,Fri-Sun,FM,0,CircAdm,1,62,124999
RENTER,Hispanic,0,2,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,Thu-Sun,ME,0,Crew,0,52,15424
OWNER,Italian,0,10,Italian,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,47,124999
OWNER,English,0,7,English,CYPRESS,ORANGE,$6.00 - $6.99,7Day,MM,0,CustCall,1,53,249999
OWNER,Scottish (Scotch),0,12,English,CYPRESS,ORANGE,$9.00 - $9.99,7Day,MM,0,CustCall,1,57,150000
OWNER,Hispanic,0,10,Spanish,WESTMINSTER,ORANGE,$4.00 - $4.99,7Day,MW,0,CustCall,1,52,40747
RENTER,Vietnamese,0,4,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,0,26,32736
OWNER,Hispanic,0,10,English,HUNTINGTON BEACH,ORANGE,$0.51 - $0.99,7Day,MW,1,TeleIn,1,52,124999
RENTER,Welsh,0,11,English,CYPRESS,ORANGE,$2.00 - $2.99,Thu-SunT,FM,0,TeleIn,1,56,17205
OWNER,Hispanic,1,3,Spanish,FULLERTON,ORANGE,$1.00 - $1.99,Thu-Sun,FM,0,Crew,1,47,249999
OWNER,Hispanic,1,3,Spanish,FULLERTON,ORANGE,$3.00 - $3.99,Thu-Sun,FM,0,Crew,1,47,200000
OWNER,German,0,23,German,LAGUNA BEACH,ORANGE,$3.00 - $3.99,Sun-Fri,MW,0,VRU,1,73,300000
OWNER,Hispanic,0,18,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,57,70000
RENTER,German,1,1,English,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,26,10000
RENTER,Hispanic,0,1,English,SANTA ANA,ORANGE,$1.00 - $1.99,Thu-Sun,FE,0,Kiosk,1,20,20000
RENTER,German,1,13,English,CYPRESS,ORANGE,$4.00 - $4.99,7Day,YM,0,TeleOut,1,62,39999
RENTER,Korean,0,4,Korean,CYPRESS,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,0,61,59999
OWNER,English,0,38,English,HUNTINGTON BEACH,ORANGE,$6.00 - $6.99,7Day,MM,0,CustCall,0,76,110952
RENTER,Korean,0,1,Korean,IRVINE,ORANGE,$1.00 - $1.99,SunOnly,YM,0,TeleIn,1,27,149999
OWNER,English,0,13,English,ALISO VIEJO,ORANGE,$4.00 - $4.99,7Day,FM,0,Crew,1,36,175000
OWNER,Chinese,0,2,English,RANCHO SANTA MARGARITA,ORANGE,$1.00 - $1.99,SoooTFST,YW,0,TeleIn,1,32,80000
OWNER,Italian,0,1,English,RANCHO SANTA MARGARITA,ORANGE,$1.00 - $1.99,7Day,YM,0,CircAdm,1,33,49999
RENTER,Hispanic,0,3,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,FE,0,TeleIn,1,31,12185
OWNER,Hispanic,1,18,Spanish,LA HABRA,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,52,105630
OWNER,English,1,21,English,IRVINE,ORANGE,$4.00 - $4.99,7Day,YM,0,CustCall,1,53,149999
OWNER,Hispanic,0,17,English,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FE,0,TeleOut,1,51,21803
OWNER,Vietnamese,0,18,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,57,80000
OWNER,English,0,7,English,FOUNTAIN VALLEY,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,73,125000
RENTER,English,0,6,English,LA HABRA,ORANGE,$2.00 - $2.99,7Day,YM,0,Crew,1,47,50000
RENTER,Hispanic,1,7,Spanish,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,54,40000
RENTER,Filipino (Philippine),0,3,English,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,YM,0,TeleIn,1,64,11344
RENTER,Hispanic,1,2,English,LA HABRA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,36,60000
RENTER,African (other),0,1,English,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,YW,0,Partner,1,23,16044
OWNER,Scottish (Scotch),0,13,English,ALISO VIEJO,ORANGE,$4.00 - $4.99,7Day,YM,0,Crew,1,36,59999
OWNER,Serbian,0,26,English,HUNTINGTON BEACH,ORANGE,$8.00 - $8.99,7Day,MW,0,CustCall,0,79,80000
OWNER,Korean,1,21,Korean,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,47,89999
OWNER,Vietnamese,0,14,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,MM,0,DIRECTM4,0,40,150000
OWNER,German,1,5,English,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,7Day,MW,4,TeleIn,1,43,300000
OWNER,Hispanic,0,6,Spanish,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,46,49999
OWNER,French,1,20,English,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,78,40000
OWNER,Swedish,1,21,English,PLACENTIA,ORANGE,$2.00 - $2.99,Thu-Sun,YW,0,Crew,1,47,124999
RENTER,Hispanic,0,3,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,7Day,YM,0,Crew,1,27,19999
OWNER,Chinese,1,17,Chinese,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,42,99999
OWNER,Irish,1,20,English,HUNTINGTON BEACH,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,58,175000
OWNER,German,1,20,English,HUNTINGTON BEACH,ORANGE,$6.00 - $6.99,Thu-Sun,MW,0,TeleIn,1,56,125000
RENTER,Hispanic,0,3,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,26,40000
OWNER,Hispanic,1,22,Spanish,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,59,99999
OWNER,Scottish (Scotch),0,3,English,CORONA,RIVERSIDE,$1.00 - $1.99,7Day,YM,0,TeleIn,1,53,149999
OWNER,Danish,1,14,English,HUNTINGTON BEACH,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,0,47,207227
OWNER,Russian,0,32,English,GARDEN GROVE,ORANGE,$6.00 - $6.99,Thu-Sun,MM,0,CustCall,1,58,59999
OWNER,Irish,1,20,English,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,46,125000
OWNER,Polish,0,23,English,NEWPORT BEACH,ORANGE,$5.00 - $5.99,7Day,MW,0,Internet,1,57,174999
OWNER,English,0,6,English,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnly,MW,0,RetenIn,1,29,27004
OWNER,unknown,0,24,Unknown,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,62,50000
RENTER,Vietnamese,0,5,Vietnamese,SANTA ANA,ORANGE,$2.00 - $2.99,SatSun,MM,0,CustCall,1,48,33898
OWNER,Hispanic,1,13,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,7Day,FM,0,Crew,1,54,50000
OWNER,Scottish (Scotch),1,24,English,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,52,100000
OWNER,German,0,34,English,LA HABRA,ORANGE,$3.00 - $3.99,7DayOL,MW,0,CustCall,1,61,50004
RENTER,Hispanic,0,1,Spanish,CORONA,RIVERSIDE,$0 - $0.01,SunOnly,YE,0,Partner,1,48,29999
RENTER,Hispanic,0,11,English,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,0,32,11348
OWNER,unknown,0,14,Unknown,HUNTINGTON BEACH,ORANGE,$1.00 - $1.99,SunOnly,MW,0,Internet,1,47,300000
OWNER,Hispanic,1,22,Spanish,WESTMINSTER,ORANGE,$3.00 - $3.99,7Day,FM,0,TeleIn,0,49,300000
OWNER,Dutch,0,7,English,ANAHEIM,ORANGE,$1.00 - $1.99,7Day,FE,0,Crew,1,59,20000
RENTER,Hispanic,0,6,Spanish,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,32,19999
OWNER,English,0,18,English,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,52,70000
OWNER,Hispanic,1,19,Spanish,LONG BEACH,LOS ANGELES,$4.00 - $4.99,SoooTFS,MM,0,Partner,1,58,59999
RENTER,Portuguese,0,2,Portuguese,IRVINE,ORANGE,$2.00 - $2.99,7Day,YM,0,Crew,1,46,89999
OWNER,English,0,55,English,GARDEN GROVE,ORANGE,$0 - $0.01,Thu-Sun,MM,0,CircAdm,1,78,40000
RENTER,Vietnamese,0,4,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,58,15246
OWNER,Italian,0,2,English,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,FE,0,Internet,0,44,125000
RENTER,Vietnamese,0,1,Vietnamese,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,FE,0,Crew,1,71,16573
OWNER,Hispanic,1,50,English,FOUNTAIN VALLEY,ORANGE,$5.00 - $5.99,7DayT,MM,0,VRU,1,79,70000
RENTER,Hispanic,0,11,Spanish,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,0,52,10000
RENTER,Danish,0,3,English,LAGUNA WOODS,ORANGE,$2.00 - $2.99,SoooTFST,MM,0,TeleIn,1,32,89999
RENTER,Persian,0,1,Farsi (Persian),IRVINE,ORANGE,$1.00 - $1.99,7Day,YM,0,Crew,1,47,99999
OWNER,Hispanic,0,9,English,ANAHEIM,ORANGE,$3.00 - $3.99,Thu-Sun,MM,0,Crew1,0,32,34788
RENTER,Hispanic,0,9,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnly,YM,0,TeleIn,1,19,19999
OWNER,English,0,31,English,ANAHEIM,ORANGE,$1.00 - $1.99,Thu-Sun,YM,0,DirectMl,0,77,39999
OWNER,Hispanic,0,2,Spanish,ANAHEIM,ORANGE,$3.00 - $3.99,7Day,FM,0,Internet,1,32,60000
OWNER,Dutch,1,19,Dutch,GARDEN GROVE,ORANGE,$2.00 - $2.99,7DayT,MW,0,SCinsert,1,51,90000
OWNER,Vietnamese,0,23,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,58,300000
OWNER,Vietnamese,1,12,Vietnamese,GARDEN GROVE,ORANGE,$2.00 - $2.99,SatSun,FM,0,CustCall,1,43,39999
OWNER,unknown,0,50,Unknown,HUNTINGTON BEACH,ORANGE,$3.00 - $3.99,SunOnly,MW,0,CustCall,0,78,156298
OWNER,Polish,1,15,English,FOUNTAIN VALLEY,ORANGE,$4.00 - $4.99,Thu-Sun,MW,74,DirectMl,0,51,149999
OWNER,Scottish (Scotch),0,4,English,SAN CLEMENTE,ORANGE,$2.00 - $2.99,Thu-Sun,MW,0,TeleOut,1,67,70000
OWNER,Polish,0,38,English,ORANGE,ORANGE,$4.00 - $4.99,7Day,MM,0,CustCall,1,72,49999
OWNER,German,1,9,English,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,66,39999
OWNER,unknown,1,30,Unknown,FULLERTON,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,56,49683
RENTER,Italian,0,4,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,ME,0,Crew1,0,51,16091
OWNER,Norwegian,0,52,English,FOUNTAIN VALLEY,ORANGE,$3.00 - $3.99,7Day,MW,164,CustCall,0,79,90000
OWNER,English,0,28,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,7Day,MW,4,DirectMl,0,61,69999
RENTER,Croatian,0,6,English,NEWPORT BEACH,ORANGE,$4.00 - $4.99,7Day,MM,0,Kiosk,1,56,176774
RENTER,French,0,2,English,NEWPORT BEACH,ORANGE,$2.00 - $2.99,7Day,YW,0,CustCall,1,62,300000
OWNER,Italian,0,31,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,YM,2,RetenIn,1,58,100000
OWNER,Irish,0,17,English,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,58,124999
OWNER,English,0,31,English,WESTMINSTER,ORANGE,$2.00 - $2.99,7Day,MM,0,DirectMl,1,64,124999
OWNER,Hispanic,1,20,English,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,49,49999
OWNER,Irish,0,45,English,HUNTINGTON BEACH,ORANGE,$1.00 - $1.99,SunOnlyT,MW,0,OutMedia,1,71,174999
OWNER,Hispanic,0,10,English,CYPRESS,ORANGE,$2.00 - $2.99,SunOnly,MW,0,Crew,1,52,300000
RENTER,Italian,0,1,English,NEWPORT BEACH,ORANGE,$6.00 - $6.99,7Day,YW,1,CustCall,0,32,89999
OWNER,English,0,14,English,IRVINE,ORANGE,$1.00 - $1.99,SunOnly,MM,0,Internet,1,58,103813
OWNER,Hispanic,1,4,English,ALISO VIEJO,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,0,53,80000
RENTER,English,1,2,English,COSTA MESA,ORANGE,$1.00 - $1.99,7Day,MW,0,CircAdm,1,47,80000
RENTER,Hispanic,0,3,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,ME,0,TeleIn,1,42,10781
RENTER,unknown,1,1,Unknown,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,YM,0,CustCall,1,37,12073
RENTER,Hispanic,0,6,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,22,11141
OWNER,Chinese,0,3,Chinese,PLACENTIA,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,77,39999
OWNER,Jewish,0,7,English,BREA,ORANGE,$2.00 - $2.99,Thu-SunT,YW,0,CustCall,1,50,100000
RENTER,Hungarian,1,7,English,PLACENTIA,ORANGE,$4.00 - $4.99,7Day,FE,0,Kiosk,1,43,15085
RENTER,Hispanic,0,1,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,FE,0,Crew,1,33,12520
RENTER,Vietnamese,0,1,English,WESTMINSTER,ORANGE,$6.00 - $6.99,7Day,ME,0,VRU,1,77,49999
RENTER,Hispanic,0,2,Spanish,GARDEN GROVE,ORANGE,$4.00 - $4.99,7Day,MM,0,Crew,1,46,34090
OWNER,Hispanic,0,38,Spanish,ANAHEIM,ORANGE,$5.00 - $5.99,7Day,FM,0,TeleOut,1,71,97088
OWNER,English,0,50,English,PLACENTIA,ORANGE,$9.00 - $9.99,7Day,FM,0,System,1,78,96778
OWNER,English,0,35,English,LA HABRA,ORANGE,$6.00 - $6.99,7Day,FW,0,DirectMl,1,78,60000
OWNER,Hispanic,1,18,Spanish,LA HABRA,ORANGE,$4.00 - $4.99,SoooTFS,FE,0,Crew,1,35,19999
OWNER,German,0,20,English,FULLERTON,ORANGE,$9.00 - $9.99,7Day,FW,0,CustCall,1,50,125000
OWNER,Scottish (Scotch),1,35,English,LA HABRA,ORANGE,$0.01 - $0.50,Thu-Sun,MW,0,Partner,1,56,80000
OWNER,English,1,4,English,FULLERTON,ORANGE,$0 - $0.01,SunOnly,FW,0,Partner,1,48,100000
OWNER,Hispanic,0,1,Spanish,ANAHEIM,ORANGE,$7.00 - $7.99,7Day,FM,0,TeleIn,1,27,37157
OWNER,English,0,43,English,SANTA ANA,ORANGE,$1.00 - $1.99,SoooTFS,FM,0,TeleIn,1,78,10794
RENTER,Hispanic,0,16,English,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,1,47,47416
OWNER,English,0,12,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,FM,0,TeleIn,1,50,39999
OWNER,Hispanic,1,25,English,COSTA MESA,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Event,1,68,300000
OWNER,English,0,24,English,LA HABRA,ORANGE,$10.00 - $10.99,7Day,MW,0,CustCall,0,67,51714
OWNER,Filipino (Philippine),0,23,English,ORANGE,ORANGE,$0.01 - $0.50,SunOnly,YW,0,Partner,1,58,99999
OWNER,English,0,5,English,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,Thu-Sun,YM,0,Crew,1,32,125000
OWNER,Hispanic,0,12,English,WESTMINSTER,ORANGE,$2.00 - $2.99,Thu-Sun,MM,0,TeleOut,1,57,20000
OWNER,French,1,37,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,70,200000
OWNER,Vietnamese,0,22,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,42,140866
OWNER,Scottish (Scotch),0,27,English,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Gift,0,72,80000
RENTER,French,0,5,English,SANTA ANA,ORANGE,$0.01 - $0.50,7Day,FE,32,Internet,0,72,10000
OWNER,Hispanic,1,22,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,1,Internet,1,52,150000
RENTER,Hispanic,0,1,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,22,12740
OWNER,Japanese,0,5,Japanese,SAN CLEMENTE,ORANGE,$0.01 - $0.50,SunOnly,MM,0,DirectMl,1,63,135565
OWNER,Korean,0,1,Korean,FULLERTON,ORANGE,$8.00 - $8.99,7Day,MM,0,CustCall,1,42,69999
OWNER,German,0,32,English,WESTMINSTER,ORANGE,$2.00 - $2.99,SunOnly,MM,0,VRU,1,56,40000
RENTER,Italian,0,1,English,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,27,99999
OWNER,German,1,44,English,ANAHEIM,ORANGE,$3.00 - $3.99,Thu-Sun,FM,1,Crew,1,79,20000
OWNER,French,0,31,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,7Day,MW,11,TeleIn,0,61,400000
RENTER,Hispanic,0,1,English,BUENA PARK,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,0,37,19999
OWNER,Lithuanian,0,44,English,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,SunOnly,MM,0,Internet,1,78,104570
OWNER,German,0,31,English,HUNTINGTON BEACH,ORANGE,$4.00 - $4.99,7Day,MW,0,CustCall,1,67,89999
OWNER,Hispanic,0,21,Spanish,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,67,69999
OWNER,English,1,5,English,PLACENTIA,ORANGE,$2.00 - $2.99,SunOnly,FM,0,Crew,1,52,89975
OWNER,English,0,15,English,ORANGE,ORANGE,$9.00 - $9.99,7Day,MM,0,CustCall,1,71,54907
OWNER,Hispanic,0,22,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FW,0,TeleIn,1,62,400000
OWNER,Hispanic,1,24,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,0,41,100000
OWNER,Hispanic,0,3,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Crew,0,46,24765
OWNER,English,0,10,English,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,FM,0,Crew,1,42,69999
OWNER,Irish,0,23,English,VILLA PARK,ORANGE,$2.00 - $2.99,7Day,MW,19,CustCall,0,61,400000
OWNER,English,0,29,English,WHITTIER,LOS ANGELES,$0 - $0.01,SunOnly,MM,0,Partner,0,48,39826
OWNER,Hispanic,0,27,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,61,175000
OWNER,Hispanic,0,28,English,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FE,0,TeleOut,1,36,80000
RENTER,Hispanic,0,11,Spanish,ANAHEIM,ORANGE,$1.00 - $1.99,7Day,YM,0,Crew,1,42,17085
OWNER,unknown,0,51,Unknown,FOUNTAIN VALLEY,ORANGE,$3.00 - $3.99,7Day,MM,0,CustCall,1,78,100000
OWNER,Hispanic,0,29,Spanish,PLACENTIA,ORANGE,$0.51 - $0.99,7Day,FE,0,TeleIn,0,79,19999
OWNER,Hispanic,0,24,English,CORONA,RIVERSIDE,$0 - $0.01,7Day,FM,0,Partner,0,56,150000
OWNER,English,0,42,English,ANAHEIM,ORANGE,$0 - $0.01,7Day,MM,0,Assoc,1,61,150000
OWNER,Native American (American Indian),0,2,English,ANAHEIM,ORANGE,$2.00 - $2.99,Thu-Sun,YW,0,Crew,1,51,60000
OWNER,Irish,0,8,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,49,150000
OWNER,English,0,10,English,ORANGE,ORANGE,$1.00 - $1.99,SunOnly,MM,0,Partner,1,61,124999
RENTER,Indian,0,12,English,GARDEN GROVE,ORANGE,$0.51 - $0.99,Thu-Sun,MW,0,TeleIn,1,46,70000
OWNER,Vietnamese,0,3,Vietnamese,WESTMINSTER,ORANGE,$0 - $0.01,Thu-Sun,MW,0,CircAdm,1,51,55523
OWNER,English,0,44,English,WESTMINSTER,ORANGE,$10.00 - $10.99,7Day,MM,0,Partner,0,80,60465
OWNER,Scottish (Scotch),0,44,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,79,99999
OWNER,English,0,7,English,COSTA MESA,ORANGE,$1.00 - $1.99,Thu-Sun,FM,0,TeleIn,1,36,124999
OWNER,Korean,0,35,English,PLACENTIA,ORANGE,$0.01 - $0.50,SunOnly,MW,0,TeleIn,1,62,149999
RENTER,Indian,0,3,English,IRVINE,ORANGE,$2.00 - $2.99,7Day,YM,0,Crew,1,31,80000
OWNER,Hispanic,0,9,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,46,21239
OWNER,English,1,22,English,SAN CLEMENTE,ORANGE,$9.00 - $9.99,7Day,MM,0,System,1,57,399999
OWNER,Hispanic,0,14,Spanish,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FM,0,DTI,1,48,33417
OWNER,Hispanic,0,14,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,7Day,FM,0,TeleIn,1,46,30880
